stem	name	acc	category	gene_name	source	hmm_file	nseq	cutoff	added_date	status
Sid_RhbE_Rhizobactin_siderophore_biosynthesis_Rhizobium_meliloti_Q9Z3Q8.txt-nr	Sid_RhbE_Rhizobactin_siderophore_biosynthesis_Rhizobium_meliloti_Q9Z3Q8		iron_aquisition-siderophore_synthesis	RhbE-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/Sid_RhbE_Rhizobactin_siderophore_biosynthesis_Rhizobium_meliloti_Q9Z3Q8.txt-nr.hmm	25	0.0	2026-04-21	active
Sid_VabD_Vanchrobactin_Biosynthesis_Vibrio_anguillarum_AAW66006.2_180623	Sid_VabD_Vanchrobactin_Biosynthesis_Vibrio_anguillarum_AAW66006.2_180623		iron_aquisition-siderophore_synthesis	VabD-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/Sid_VabD_Vanchrobactin_Biosynthesis_Vibrio_anguillarum_AAW66006.2_180623.hmm	25	36.0	2026-04-21	active
Sid_VibD_Vibriobactin_siderophore_biosynthesis_Vibrio_cholerae_AAD48884.1.txt-nr	Sid_VibD_Vibriobactin_siderophore_biosynthesis_Vibrio_cholerae_AAD48884.1		iron_aquisition-siderophore_synthesis	VibD-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/Sid_VibD_Vibriobactin_siderophore_biosynthesis_Vibrio_cholerae_AAD48884.1.txt-nr.hmm	25	0.0	2026-04-21	active
Sid_VibH_Vanchrobactin_Biosynthesis_Vibrio_cholerae_AAG00565.1_180623	Sid_VibH_Vanchrobactin_Biosynthesis_Vibrio_cholerae_AAG00565.1_180623		iron_aquisition-siderophore_synthesis	VibH-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/Sid_VibH_Vanchrobactin_Biosynthesis_Vibrio_cholerae_AAG00565.1_180623.hmm	25	230.6	2026-04-21	active
VabA-DhbA-EntA-VibA	VabA-DhbA-EntA-VibA		iron_aquisition-siderophore_synthesis	VabA-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabA-DhbA-EntA-VibA.hmm	28	235.0	2026-04-21	active
VabB-EntB-DhbB-VenB-VibB	VabB-EntB-DhbB-VenB-VibB		iron_aquisition-siderophore_synthesis	VabB-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabB-EntB-DhbB-VenB-VibB.hmm	9	75.0	2026-04-21	active
VabC-DhbC-VibC-EntC-AmoA-PchA	VabC-DhbC-VibC-EntC-AmoA-PchA		iron_aquisition-siderophore_synthesis	VabC-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabC-DhbC-VibC-EntC-AmoA-PchA.hmm	7	161.0	2026-04-21	active
VabE_Vanchrobactin_biosynthesis-rep	VabE_Vanchrobactin_biosynthesis-rep		iron_aquisition-siderophore_synthesis	VabE-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabE_Vanchrobactin_biosynthesis-rep.hmm	4	10000.0	2026-04-21	active
VabF_Vanchrobactin_biosynthesis-rep	VabF_Vanchrobactin_biosynthesis-rep		iron_aquisition-siderophore_synthesis	VabF-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabF_Vanchrobactin_biosynthesis-rep.hmm	55	10000.0	2026-04-21	active
VabG_Vanchrobactin_biosynthesis-rep	VabG_Vanchrobactin_biosynthesis-rep		iron_aquisition-siderophore_synthesis	VabG-family-siderophore-synthesis	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_synthesis/VabG_Vanchrobactin_biosynthesis-rep.hmm	12	245.0	2026-04-21	active
put_4WR82_SIDC_VF	put_4WR82_SIDC_VF		iron_aquisition-siderophore_synthesis	put_4WR82_SIDC_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_4WR82_SIDC_VF.hmm	63	7692.7	2026-04-21	active
put_B4EUG7_VF	put_B4EUG7_VF		iron_aquisition-siderophore_synthesis	put_B4EUG7_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EUG7_VF.hmm	28	518.7	2026-04-21	active
put_B4EUH0_VF	put_B4EUH0_VF		iron_aquisition-siderophore_synthesis	put_B4EUH0_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EUH0_VF.hmm	47	752.7	2026-04-21	active
put_B4EUH1_V2	put_B4EUH1_V2		iron_aquisition-siderophore_synthesis	put_B4EUH1_V2	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EUH1_V2.hmm	40	655.6	2026-04-21	active
put_B4EUH2_VF	put_B4EUH2_VF		iron_aquisition-siderophore_synthesis	put_B4EUH2_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EUH2_VF.hmm	40	627.7	2026-04-21	active
put_B4EUH5_V4	put_B4EUH5_V4		iron_aquisition-siderophore_synthesis	put_B4EUH5_V4	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_B4EUH5_V4.hmm	40	202.7	2026-04-21	active
put_CRL25140_VF	put_CRL25140_VF		iron_aquisition-siderophore_synthesis	put_CRL25140_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_CRL25140_VF.hmm	84	7936.4	2026-04-21	active
put_D4AU56_V3_corr	put_D4AU56_V3_corr		iron_aquisition-siderophore_synthesis	put_D4AU56_V3_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_D4AU56_V3_corr.hmm	28	7453.5	2026-04-21	active
put_Ferrirhodin_VF	put_Ferrirhodin_VF		iron_aquisition-siderophore_synthesis	put_Ferrirhodin_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_Ferrirhodin_VF.hmm	20	8038.7	2026-04-21	active
put_FitA_VF	put_FitA_VF		iron_aquisition-siderophore_synthesis	put_FitA_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_FitA_VF.hmm	427	868.4	2026-04-21	active
put_I1RN14_NRPS2_VF	put_I1RN14_NRPS2_VF		iron_aquisition-siderophore_synthesis	put_I1RN14_NRPS2_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_I1RN14_NRPS2_VF.hmm	46	8568.1	2026-04-21	active
put_NRPS1_VF_corr	put_NRPS1_VF_corr		iron_aquisition-siderophore_synthesis	put_NRPS1_VF_corr	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_NRPS1_VF_corr.hmm	75	2702.6	2026-04-21	active
put_Q5D6D7_NRPS2_VF	put_Q5D6D7_NRPS2_VF		iron_aquisition-siderophore_synthesis	put_Q5D6D7_NRPS2_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_Q5D6D7_NRPS2_VF.hmm	27	8969.5	2026-04-21	active
put_Q6CSN0_VF	put_Q6CSN0_VF		iron_aquisition-siderophore_synthesis	put_Q6CSN0_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_Q6CSN0_VF.hmm	24	650.0	2026-04-21	active
put_Q6CSN3_VF	put_Q6CSN3_VF		iron_aquisition-siderophore_synthesis	put_Q6CSN3_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_Q6CSN3_VF.hmm	3	1033.5	2026-04-21	active
put_RhbF_DesD_VF	put_RhbF_DesD_VF		iron_aquisition-siderophore_synthesis	put_RhbF_DesD_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_RhbF_DesD_VF.hmm	4	19.2	2026-04-21	active
put_SidA1_V1	put_SidA1_V1		iron_aquisition-siderophore_synthesis	put_SidA1_V1	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_SidA1_V1.hmm	12	277.8	2026-04-21	active
put_TAFC_VF	put_TAFC_VF		iron_aquisition-siderophore_synthesis	put_TAFC_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_TAFC_VF.hmm	91	286.7	2026-04-21	active
put_WP_010220689_VF	put_WP_010220689_VF		iron_aquisition-siderophore_synthesis	put_WP_010220689_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_WP_010220689_VF.hmm	31	971.4	2026-04-21	active
put_WP_010220690_VF	put_WP_010220690_VF		iron_aquisition-siderophore_synthesis	put_WP_010220690_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_WP_010220690_VF.hmm	80	850.9	2026-04-21	active
put_WP_010220691_VF	put_WP_010220691_VF		iron_aquisition-siderophore_synthesis	put_WP_010220691_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_WP_010220691_VF.hmm	38	689.3	2026-04-21	active
put_rumB_VF	put_rumB_VF		iron_aquisition-siderophore_synthesis	put_rumB_VF	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/put_rumB_VF.hmm	262	413.8	2026-04-21	active
FecB-PvuB-vibrioferrin_transport	FecB-PvuB-vibrioferrin_transport		iron_aquisition-siderophore_transport	PvuB-family-substrate-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FecB-PvuB-vibrioferrin_transport.hmm	14	174.6	2026-04-21	active
FecE-PvuE-FhuC-CbrD-FepC-YusV-FpuD-FpuC-PiuA-PirA-FepA-RhtA	FecE-PvuE-FhuC-CbrD-FepC-YusV-FpuD-FpuC-PiuA-PirA-FepA-RhtA		iron_aquisition-siderophore_transport	PvuE-family-ATP-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FecE-PvuE-FhuC-CbrD-FepC-YusV-FpuD-FpuC-PiuA-PirA-FepA-RhtA.hmm	9	200.1	2026-04-21	active
FeuB-FhuB-PvuC-CbrB-PvuD-FeuC-CbrC	FeuB-FhuB-PvuC-CbrB-PvuD-FeuC-CbrC		iron_aquisition-siderophore_transport	PvuC-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FeuB-FhuB-PvuC-CbrB-PvuD-FeuC-CbrC.hmm	21	151.8	2026-04-21	active
FhuB-FeuB-CbrB-PvuC-iron_ABC_transporter_periplasmic	FhuB-FeuB-CbrB-PvuC-iron_ABC_transporter_periplasmic		iron_aquisition-siderophore_transport	PvuC-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FhuB-FeuB-CbrB-PvuC-iron_ABC_transporter_periplasmic.hmm	19	228.1	2026-04-21	active
FpuC-FhuC-FpuD-YusV-CbrD-FepC-PvuE-FecE-HatC-ATPase	FpuC-FhuC-FpuD-YusV-CbrD-FepC-PvuE-FecE-HatC-ATPase		iron_aquisition-siderophore_transport	PvuE-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FpuC-FhuC-FpuD-YusV-CbrD-FepC-PvuE-FecE-HatC-ATPase.hmm	50	269.5	2026-04-21	active
FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase	FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase		iron_aquisition-siderophore_transport	PvuE-family-ATP-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FpuCD-YusV-CbrD-FepC-FepE-PvuE-ABC_transporters_ATPase.hmm	51	269.5	2026-04-21	active
FpuD-CbrD-FepC-FhuC-PvuDE-FecE-SstC-ViuC-Siderophore_ABC_transport	FpuD-CbrD-FepC-FhuC-PvuDE-FecE-SstC-ViuC-Siderophore_ABC_transport		iron_aquisition-siderophore_transport	PvuD-family-ATP-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FpuD-CbrD-FepC-FhuC-PvuDE-FecE-SstC-ViuC-Siderophore_ABC_transport.hmm	29	172.0	2026-04-21	active
FpvK-sid_Pyoverdine_uptake-rep	FpvK-sid_Pyoverdine_uptake-rep		iron_aquisition-siderophore_transport	FpvK-family-hypothetical	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/FpvK-sid_Pyoverdine_uptake-rep.hmm	19	25.6	2026-04-21	active
IroC-salmochelin_transport-rep	IroC-salmochelin_transport-rep		iron_aquisition-siderophore_transport	IroC-family-ATP-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/IroC-salmochelin_transport-rep.hmm	2	454.0	2026-04-21	active
K02012	K02012		iron_aquisition-siderophore_transport	K02012	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02012.hmm	5822	187.93	2026-04-21	active
K02014	K02014		iron_aquisition-siderophore_transport	K02014	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02014.hmm	30355	161.3	2026-04-21	active
K02016	K02016		iron_aquisition-siderophore_transport	K02016	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02016.hmm	8685	154.17	2026-04-21	active
K02361	K02361		iron_aquisition-siderophore_transport	K02361	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02361.hmm	1340	104.9	2026-04-21	active
K02362	K02362		iron_aquisition-siderophore_transport	K02362	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02362.hmm	688	776.83	2026-04-21	active
K02363	K02363		iron_aquisition-siderophore_transport	K02363	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02363.hmm	849	1380.97	2026-04-21	active
K02364	K02364		iron_aquisition-siderophore_transport	K02364	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K02364.hmm	412	1550.0	2026-04-21	active
K03894	K03894		iron_aquisition-siderophore_transport	K03894	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K03894.hmm	117	528.23	2026-04-21	active
K03895	K03895		iron_aquisition-siderophore_transport	K03895	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K03895.hmm	137	626.6	2026-04-21	active
K03896	K03896		iron_aquisition-siderophore_transport	K03896	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K03896.hmm	431	282.37	2026-04-21	active
K03897	K03897		iron_aquisition-siderophore_transport	K03897	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K03897.hmm	1023	376.3	2026-04-21	active
K04778	K04778		iron_aquisition-siderophore_transport	K04778	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04778.hmm	8	697.63	2026-04-21	active
K04780	K04780		iron_aquisition-siderophore_transport	K04780	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04780.hmm	147	2241.0	2026-04-21	active
K04781	K04781		iron_aquisition-siderophore_transport	K04781	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04781.hmm	216	494.33	2026-04-21	active
K04782	K04782		iron_aquisition-siderophore_transport	K04782	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04782.hmm	581	87.3	2026-04-21	active
K04783	K04783		iron_aquisition-siderophore_transport	K04783	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04783.hmm	94	798.27	2026-04-21	active
K04784	K04784		iron_aquisition-siderophore_transport	K04784	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04784.hmm	109	1871.0	2026-04-21	active
K04785	K04785		iron_aquisition-siderophore_transport	K04785	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04785.hmm	58	479.37	2026-04-21	active
K04786	K04786		iron_aquisition-siderophore_transport	K04786	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04786.hmm	89	1555.1	2026-04-21	active
K04787	K04787		iron_aquisition-siderophore_transport	K04787	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K04787.hmm	158	766.97	2026-04-21	active
K07243	K07243		iron_aquisition-siderophore_transport	K07243	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K07243.hmm	2645	35.4	2026-04-21	active
K08197	K08197		iron_aquisition-siderophore_transport	K08197	tabuteau	/Users/lgallucc/Desktop/LocalBioinf/iron/new_iron_hmms/K08197.hmm	158	399.67	2026-04-21	active
LbtU-LbtB-legiobactin_receptor	LbtU-LbtB-legiobactin_receptor		iron_aquisition-siderophore_transport	LbtU-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/LbtU-LbtB-legiobactin_receptor.hmm	4	21.0	2026-04-21	active
LbtU-LvtA-PiuA-PirA-RhtA-ViuA	LbtU-LvtA-PiuA-PirA-RhtA-ViuA		iron_aquisition-siderophore_transport	LbtU-family-siderophore receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/LbtU-LvtA-PiuA-PirA-RhtA-ViuA.hmm	6	25.0	2026-04-21	active
LbtU_LbtB-legiobactin_receptor_2	LbtU_LbtB-legiobactin_receptor_2		iron_aquisition-siderophore_transport	LbtU-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/LbtU_LbtB-legiobactin_receptor_2.hmm	5	21.3	2026-04-21	active
NF040982	ComGD	NF040982.1	iron_aquisition-siderophore_transport	NF040982	interpro	/Users/lgallucc/Desktop/LocalBioinf/iron/others/NF040982.hmm	87	70.0	2026-04-21	active
NF040984	BimA_first	NF040984.1	iron_aquisition-siderophore_transport	NF040984	interpro	/Users/lgallucc/Desktop/LocalBioinf/iron/others/NF040984.hmm	3	800.0	2026-04-21	active
NF040985	MamG	NF040985.1	iron_aquisition-siderophore_transport	NF040985	interpro	/Users/lgallucc/Desktop/LocalBioinf/iron/others/NF040985.hmm	4	100.0	2026-04-21	active
NF040986	MamH	NF040986.1	iron_aquisition-siderophore_transport	NF040986	interpro	/Users/lgallucc/Desktop/LocalBioinf/iron/others/NF040986.hmm	7	300.0	2026-04-21	active
NF040987	MamJ	NF040987.1	iron_aquisition-siderophore_transport	NF040987	interpro	/Users/lgallucc/Desktop/LocalBioinf/iron/others/NF040987.hmm	6	100.0	2026-04-21	active
PF00593-TonB_dependent_receptor-PiuA-PirA-FepA-RhtA	PF00593-TonB_dependent_receptor-PiuA-PirA-FepA-RhtA	PF00593.19	iron_aquisition-siderophore_transport	PirA-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PF00593-TonB_dependent_receptor-PiuA-PirA-FepA-RhtA.hmm	666	75.3	2026-04-21	active
PF01032-FecCD-YfhA-FpvE-YfeCD_transport_family	PF01032-FecCD-YfhA-FpvE-YfeCD_transport_family	PF01032.13	iron_aquisition-siderophore_transport	FpvE-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PF01032-FecCD-YfhA-FpvE-YfeCD_transport_family.hmm	145	25.8	2026-04-21	active
PF01497_Peripla_BP_2-HatD-SsstD-PhuT-FhuD-HmuT-YfiY-FpuA-FatB-ViuP-CbrA	PF01497_Peripla_BP_2-HatD-SsstD-PhuT-FhuD-HmuT-YfiY-FpuA-FatB-ViuP-CbrA	PF01497.18	iron_aquisition-siderophore_transport	HatD-family-substrate-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PF01497_Peripla_BP_2-HatD-SsstD-PhuT-FhuD-HmuT-YfiY-FpuA-FatB-ViuP-CbrA.hmm	25	27.5	2026-04-21	active
PF06276-RhbCF-AcsD-IucA-IucC-PvsB-Ferric_iron_reductase_FhuF_like_transporter	PF06276-RhbCF-AcsD-IucA-IucC-PvsB-Ferric_iron_reductase_FhuF_like_transporter	PF06276.7	iron_aquisition-siderophore_transport	IucA-family-iron-reductase	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PF06276-RhbCF-AcsD-IucA-IucC-PvsB-Ferric_iron_reductase_FhuF_like_transporter.hmm	156	25.2	2026-04-21	active
PF07715_sub-TonB_dependent_siderophore_receptor_plug-PirA-PiuA-FepA-RhtA-LvtA	PF07715_sub-TonB_dependent_siderophore_receptor_plug-PirA-PiuA-FepA-RhtA-LvtA		iron_aquisition-siderophore_transport	PirA-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PF07715_sub-TonB_dependent_siderophore_receptor_plug-PirA-PiuA-FepA-RhtA-LvtA.hmm	531	21.1	2026-04-21	active
PirA-siderophore_receptor-rep	PirA-siderophore_receptor-rep		iron_aquisition-siderophore_transport	PirA-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PirA-siderophore_receptor-rep.hmm	13	317.0	2026-04-21	active
PiuA-siderophore_receptor-rep	PiuA-siderophore_receptor-rep		iron_aquisition-siderophore_transport	PiuA-family-siderophore-receptor	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PiuA-siderophore_receptor-rep.hmm	29	101.0	2026-04-21	active
PvuB-FecB_vibrioferrin_transport	PvuB-FecB_vibrioferrin_transport		iron_aquisition-siderophore_transport	PvuB-family-substrate-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PvuB-FecB_vibrioferrin_transport.hmm	12	150.0	2026-04-21	active
PvuCD-FhuB-CbrBC-FeuB-CbrC-YfhA	PvuCD-FhuB-CbrBC-FeuB-CbrC-YfhA		iron_aquisition-siderophore_transport	PvuCD-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PvuCD-FhuB-CbrBC-FeuB-CbrC-YfhA.hmm	19	18.3	2026-04-21	active
PvuCD-FhuB-CbrBC-FeuBC	PvuCD-FhuB-CbrBC-FeuBC		iron_aquisition-siderophore_transport	PvuCD-family-permease	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PvuCD-FhuB-CbrBC-FeuBC.hmm	20	18.3	2026-04-21	active
PvuE-FecB-vibrioferrin_transport	PvuE-FecB-vibrioferrin_transport		iron_aquisition-siderophore_transport	PvuE-family-substrate-binding-protein	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/PvuE-FecB-vibrioferrin_transport.hmm	11	350.0	2026-04-21	active
Sid_EntS_enterobactin_exporter_Ecoli_P24077_180603	Sid_EntS_enterobactin_exporter_Ecoli_P24077_180603		iron_aquisition-siderophore_transport	EntS-family-siderophore-export	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_EntS_enterobactin_exporter_Ecoli_P24077_180603.hmm	25	18.3	2026-04-21	active
Sid_FptB_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4220_180623	Sid_FptB_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4220_180623		iron_aquisition-siderophore_transport	FptB-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FptB_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4220_180623.hmm	25	50.0	2026-04-21	active
Sid_FptC_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4219_180623	Sid_FptC_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4219_180623		iron_aquisition-siderophore_transport	FptC-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FptC_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4219_180623.hmm	25	18.2	2026-04-21	active
Sid_FptX_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4218_180623	Sid_FptX_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4218_180623		iron_aquisition-siderophore_transport	FptX-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FptX_Ferripyochelin_uptake_Pseudomonas_aeruginosa_PA4218_180623.hmm	25	18.4	2026-04-21	active
Sid_FpvC_metal_ion_transport_PA2407_Paeruginosa_PAO1_180602	Sid_FpvC_metal_ion_transport_PA2407_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvC-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvC_metal_ion_transport_PA2407_Paeruginosa_PAO1_180602.hmm	25	18.5	2026-04-21	active
Sid_FpvD_ATPase_PA2408_Paeruginosa_PAO1_180602	Sid_FpvD_ATPase_PA2408_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvD-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvD_ATPase_PA2408_Paeruginosa_PAO1_180602.hmm	25	40.0	2026-04-21	active
Sid_FpvF_metal_ion_transport_PA2410_Paeruginosa_PAO1_180602	Sid_FpvF_metal_ion_transport_PA2410_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvF-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvF_metal_ion_transport_PA2410_Paeruginosa_PAO1_180602.hmm	25	18.7	2026-04-21	active
Sid_FpvG_iron_reductase_PA2403_Paeruginosa_PAO1_180602	Sid_FpvG_iron_reductase_PA2403_Paeruginosa_PAO1_180602		iron_aquisition-siderophore_transport	FpvG-family-siderophore-transport	fegenie	/Users/lgallucc/Desktop/LocalBioinf/iron/fegenie/iron_aquisition-siderophore_transport/Sid_FpvG_iron_reductase_PA2403_Paeruginosa_PAO1_180602.hmm	25	18.0	2026-04-21	active
